Sample, Channel 7
2710193660, 0
2710193682, 1
2710193707, 0
2710193708, 1
2710193876, 0
2710193900, 1
2710193948, 0
2710193994, 1
2710194092, 0
2710660021, 1
2710660095, 0
2710660261, 1
2710660287, 0
2710660453, 1
2710660551, 0
2710660597, 1
2710660623, 0
2710660645, 1
2710660671, 0
2710660693, 1
2710660719, 0
2710660741, 1
2710660935, 0
2710660959, 1
2710661007, 0
2710661053, 1
2710661151, 0
2711127104, 1
2711127178, 0
2711127344, 1
2711127370, 0
2711127536, 1
2711127634, 0
2711127680, 1
2711127730, 0
2711127776, 1
2711127802, 0
2711127824, 1
2711127850, 0
2711127851, 1
2711128018, 0
2711128043, 1
2711128090, 0
2711128136, 1
2711128234, 0
2711594187, 1
2711594261, 0
2711594428, 1
2711594454, 0
2711594620, 1
2711594718, 0
2711594764, 1
2711594790, 0
2711594836, 1
2711594886, 0
2711594908, 1
2711594933, 0
2711594934, 1
2711595102, 0
2711595126, 1
2711595174, 0
2711595220, 1
2711595318, 0
2712061271, 1
2712061345, 0
2712061511, 1
2712061537, 0
2712061703, 1
2712061801, 0
2712061847, 1
2712061873, 0
2712061895, 1
2712061969, 0
2712061991, 1
2712062185, 0
2712062210, 1
2712062257, 0
2712062303, 1
2712062401, 0
2712528354, 1
2712528428, 0
2712528594, 1
2712528620, 0
2712528786, 1
2712528884, 0
2712528930, 1
2712528980, 0
2712529002, 1
2712529052, 0
2712529074, 1
2712529100, 0
2712529101, 1
2712529268, 0
2712529293, 1
2712529340, 0
2712529386, 1
2712529484, 0
2712995486, 1
2712995559, 0
2712995726, 1
2712995751, 0
2712995918, 1
2712996016, 0
2712996062, 1
2712996088, 0
2712996110, 1
2712996136, 0
2712996158, 1
2712996184, 0
2712996206, 1
2712996231, 0
2712996232, 1
2712996400, 0
2712996424, 1
2712996472, 0
2712996518, 1
2712996616, 0
2713462521, 1
2713462595, 0
2713462761, 1
2713462787, 0
2713462953, 1
2713463051, 0
2713463097, 1
2713463147, 0
2713463193, 1
2713463219, 0
2713463241, 1
2713463435, 0
2713463460, 1
2713463507, 0
2713463553, 1
2713463651, 0
2713929604, 1
2713929678, 0
2713929844, 1
2713929870, 0
2713930036, 1
2713930134, 0
2713930180, 1
2713930206, 0
2713930252, 1
2713930302, 0
2713930324, 1
2713930350, 0
2713930351, 1
2713930518, 0
2713930543, 1
2713930590, 0
2713930636, 1
2713930734, 0
2714396736, 1
2714396809, 0
2714396976, 1
2714397001, 0
2714397168, 1
2714397265, 0
2714397312, 1
2714397338, 0
2714397360, 1
2714397434, 0
2714397456, 1
2714397481, 0
2714397482, 1
2714397650, 0
2714397674, 1
2714397722, 0
2714397768, 1
2714397866, 0
2714863771, 1
2714863845, 0
2714864011, 1
2714864037, 0
2714864203, 1
2714864301, 0
2714864347, 1
2714864397, 0
2714864419, 1
2714864469, 0
2714864491, 1
2714864685, 0
2714864710, 1
2714864757, 0
2714864803, 1
2714864901, 0
2715330854, 1
2715330928, 0
2715331094, 1
2715331120, 0
2715331286, 1
2715331384, 0
2715331430, 1
2715331456, 0
2715331478, 1
2715331504, 0
2715331526, 1
2715331552, 0
2715331574, 1
2715331600, 0
2715331601, 1
2715331768, 0
2715331793, 1
2715331840, 0
2715331886, 1
2715331984, 0
2715797938, 1
2715798011, 0
2715798178, 1
2715798204, 0
2715798370, 1
2715798467, 0
2715798514, 1
2715798564, 0
2715798610, 1
2715798636, 0
2715798658, 1
2715798683, 0
2715798684, 1
2715798852, 0
2715798876, 1
2715798924, 0
2715798970, 1
2715799068, 0
2716265021, 1
2716265095, 0
2716265261, 1
2716265287, 0
2716265453, 1
2716265551, 0
2716265597, 1
2716265623, 0
2716265669, 1
2716265719, 0
2716265741, 1
2716265935, 0
2716265960, 1
2716266007, 0
2716266053, 1
2716266151, 0
2716732104, 1
2716732178, 0
2716732344, 1
2716732370, 0
2716732536, 1
2716732634, 0
2716732680, 1
2716732706, 0
2716732728, 1
2716732802, 0
2716732824, 1
2716732850, 0
2716732851, 1
2716733018, 0
2716733043, 1
2716733090, 0
2716733136, 1
2716733234, 0
2717199236, 1
2717199309, 0
2717199476, 1
2717199501, 0
2717199668, 1
2717199766, 0
2717199812, 1
2717199862, 0
2717199884, 1
2717199934, 0
2717199956, 1
2717199981, 0
2717199982, 1
2717200150, 0
2717200174, 1
2717200222, 0
2717200268, 1
2717200366, 0
2717666271, 1
2717666345, 0
2717666511, 1
2717666537, 0
2717666703, 1
2717666801, 0
2717666847, 1
2717666873, 0
2717666895, 1
2717666921, 0
2717666943, 1
2717666969, 0
2717666991, 1
2717667185, 0
2717667210, 1
2717667257, 0
2717667303, 1
2717667401, 0
2718133354, 1
2718133428, 0
2718133594, 1
2718133620, 0
2718133786, 1
2718133884, 0
2718133930, 1
2718133980, 0
2718134026, 1
2718134052, 0
2718134074, 1
2718134100, 0
2718134101, 1
2718134268, 0
2718134293, 1
2718134340, 0
2718134386, 1
2718134484, 0
2718600486, 1
2718600559, 0
2718600726, 1
2718600751, 0
2718600918, 1
2718601016, 0
2718601062, 1
2718601088, 0
2718601134, 1
2718601184, 0
2718601206, 1
2718601231, 0
2718601232, 1
2718601400, 0
2718601424, 1
2718601472, 0
2718601518, 1
2718601616, 0
2719067521, 1
2719067595, 0
2719067761, 1
2719067787, 0
2719067953, 1
2719068051, 0
2719068097, 1
2719068123, 0
2719068145, 1
2719068219, 0
2719068241, 1
2719068435, 0
2719068460, 1
2719068507, 0
2719068553, 1
2719068651, 0
2719534604, 1
2719534678, 0
2719534844, 1
2719534870, 0
2719535036, 1
2719535134, 0
2719535180, 1
2719535230, 0
2719535252, 1
2719535302, 0
2719535324, 1
2719535350, 0
2719535351, 1
2719535518, 0
2719535543, 1
2719535590, 0
2719535636, 1
2719535734, 0
2720001736, 1
2720001809, 0
2720001976, 1
2720002001, 0
2720002168, 1
2720002266, 0
2720002312, 1
2720002338, 0
2720002360, 1
2720002386, 0
2720002408, 1
2720002434, 0
2720002456, 1
2720002481, 0
2720002482, 1
2720002650, 0
2720002674, 1
2720002722, 0
2720002768, 1
2720002866, 0
2720468771, 1
2720468845, 0
2720469011, 1
2720469037, 0
2720469203, 1
2720469301, 0
2720469347, 1
2720469397, 0
2720469443, 1
2720469469, 0
2720469491, 1
2720469685, 0
2720469710, 1
2720469757, 0
2720469803, 1
2720469901, 0
2720935902, 1
2720935976, 0
2720936142, 1
2720936168, 0
2720936334, 1
2720936432, 0
2720936478, 1
2720936504, 0
2720936550, 1
2720936600, 0
2720936622, 1
2720936648, 0
2720936649, 1
2720936816, 0
2720936841, 1
2720936888, 0
2720936934, 1
2720937032, 0
2721402938, 1
2721403011, 0
2721403178, 1
2721403204, 0
2721403370, 1
2721403468, 0
2721403514, 1
2721403540, 0
2721403562, 1
2721403636, 0
2721403658, 1
2721403683, 0
2721403684, 1
2721403852, 0
2721403876, 1
2721403924, 0
2721403970, 1
2721404068, 0
2721870021, 1
2721870095, 0
2721870261, 1
2721870287, 0
2721870453, 1
2721870551, 0
2721870597, 1
2721870647, 0
2721870669, 1
2721870719, 0
2721870741, 1
2721870935, 0
2721870960, 1
2721871007, 0
2721871053, 1
2721871151, 0
2722337104, 1
2722337178, 0
2722337344, 1
2722337370, 0
2722337536, 1
2722337634, 0
2722337680, 1
2722337706, 0
2722337728, 1
2722337754, 0
2722337776, 1
2722337802, 0
2722337824, 1
2722337850, 0
2722337851, 1
2722338018, 0
2722338043, 1
2722338090, 0
2722338136, 1
2722338234, 0
2722804236, 1
2722804309, 0
2722804476, 1
2722804501, 0
2722804668, 1
2722804766, 0
2722804812, 1
2722804862, 0
2722804908, 1
2722804934, 0
2722804956, 1
2722804981, 0
2722804982, 1
2722805150, 0
2722805174, 1
2722805222, 0
2722805268, 1
2722805366, 0
2723271271, 1
2723271345, 0
2723271511, 1
2723271537, 0
2723271703, 1
2723271801, 0
2723271847, 1
2723271873, 0
2723271919, 1
2723271969, 0
2723271991, 1
2723272185, 0
2723272210, 1
2723272257, 0
2723272303, 1
2723272401, 0
2723738354, 1
2723738428, 0
2723738594, 1
2723738620, 0
2723738786, 1
2723738884, 0
2723738930, 1
2723738956, 0
2723738978, 1
2723739052, 0
2723739074, 1
2723739100, 0
2723739101, 1
2723739268, 0
2723739293, 1
2723739340, 0
2723739386, 1
2723739484, 0
2724205486, 1
2724205559, 0
2724205726, 1
2724205751, 0
2724205918, 1
2724206016, 0
2724206062, 1
2724206112, 0
2724206134, 1
2724206184, 0
2724206206, 1
2724206231, 0
2724206232, 1
2724206400, 0
2724206424, 1
2724206472, 0
2724206518, 1
2724206616, 0
2724672521, 1
2724672595, 0
2724672761, 1
2724672787, 0
2724672953, 1
2724673051, 0
2724673097, 1
2724673123, 0
2724673145, 1
2724673171, 0
2724673193, 1
2724673219, 0
2724673241, 1
2724673435, 0
2724673460, 1
2724673507, 0
2724673553, 1
2724673651, 0
2725139604, 1
2725139678, 0
2725139844, 1
2725139870, 0
2725140036, 1
2725140134, 0
2725140180, 1
2725140230, 0
2725140276, 1
2725140302, 0
2725140324, 1
2725140350, 0
2725140351, 1
2725140518, 0
2725140543, 1
2725140590, 0
2725140636, 1
2725140734, 0
2725606688, 1
2725606761, 0
2725606928, 1
2725606954, 0
2725607120, 1
2725607218, 0
2725607264, 1
2725607290, 0
2725607336, 1
2725607386, 0
2725607408, 1
2725607433, 0
2725607434, 1
2725607602, 0
2725607626, 1
2725607674, 0
2725607720, 1
2725607818, 0
2726073771, 1
2726073845, 0
2726074011, 1
2726074037, 0
2726074203, 1
2726074301, 0
2726074347, 1
2726074373, 0
2726074395, 1
2726074469, 0
2726074491, 1
2726074685, 0
2726074710, 1
2726074757, 0
2726074803, 1
2726074901, 0
2726540854, 1
2726540928, 0
2726541094, 1
2726541120, 0
2726541286, 1
2726541384, 0
2726541430, 1
2726541480, 0
2726541502, 1
2726541552, 0
2726541574, 1
2726541600, 0
2726541601, 1
2726541768, 0
2726541793, 1
2726541840, 0
2726541886, 1
2726541984, 0
2727007986, 1
2727008059, 0
2727008226, 1
2727008251, 0
2727008418, 1
2727008516, 0
2727008562, 1
2727008588, 0
2727008610, 1
2727008636, 0
2727008658, 1
2727008684, 0
2727008706, 1
2727008731, 0
2727008732, 1
2727008900, 0
2727008924, 1
2727008972, 0
2727009018, 1
2727009116, 0
2727475021, 1
2727475095, 0
2727475261, 1
2727475287, 0
2727475453, 1
2727475551, 0
2727475597, 1
2727475647, 0
2727475693, 1
2727475719, 0
2727475741, 1
2727475935, 0
2727475960, 1
2727476007, 0
2727476053, 1
2727476151, 0
2727942104, 1
2727942178, 0
2727942344, 1
2727942370, 0
2727942536, 1
2727942634, 0
2727942680, 1
2727942706, 0
2727942752, 1
2727942802, 0
2727942824, 1
2727942850, 0
2727942851, 1
2727943018, 0
2727943043, 1
2727943090, 0
2727943136, 1
2727943234, 0
2728409236, 1
2728409309, 0
2728409476, 1
2728409501, 0
2728409668, 1
2728409766, 0
2728409812, 1
2728409838, 0
2728409860, 1
2728409934, 0
2728409956, 1
2728409981, 0
2728409982, 1
2728410150, 0
2728410174, 1
2728410222, 0
2728410268, 1
2728410366, 0
2728876271, 1
2728876345, 0
2728876511, 1
2728876537, 0
2728876703, 1
2728876801, 0
2728876847, 1
2728876897, 0
2728876919, 1
2728876969, 0
2728876991, 1
2728877185, 0
2728877210, 1
2728877257, 0
2728877303, 1
2728877401, 0
2729343354, 1
2729343428, 0
2729343594, 1
2729343620, 0
2729343786, 1
2729343884, 0
2729343930, 1
2729343956, 0
2729343978, 1
2729344004, 0
2729344026, 1
2729344052, 0
2729344074, 1
2729344100, 0
2729344101, 1
2729344268, 0
2729344293, 1
2729344340, 0
2729344387, 1
2729344484, 0
2729810486, 1
2729810559, 0
2729810726, 1
2729810751, 0
2729810918, 1
2729811016, 0
2729811062, 1
2729811112, 0
2729811158, 1
2729811184, 0
2729811206, 1
2729811231, 0
2729811232, 1
2729811400, 0
2729811424, 1
2729811472, 0
2729811518, 1
2729811616, 0
2730277521, 1
2730277595, 0
2730277761, 1
2730277787, 0
2730277953, 1
2730278051, 0
2730278097, 1
2730278123, 0
2730278169, 1
2730278219, 0
2730278241, 1
2730278435, 0
2730278460, 1
2730278507, 0
2730278553, 1
2730278651, 0
2730744604, 1
2730744678, 0
2730744844, 1
2730744870, 0
2730745036, 1
2730745134, 0
2730745180, 1
2730745206, 0
2730745228, 1
2730745302, 0
2730745324, 1
2730745350, 0
2730745351, 1
2730745518, 0
2730745543, 1
2730745590, 0
2730745636, 1
2730745734, 0
2731211736, 1
2731211809, 0
2731211976, 1
2731212001, 0
2731212168, 1
2731212266, 0
2731212312, 1
2731212362, 0
2731212384, 1
2731212434, 0
2731212456, 1
2731212481, 0
2731212482, 1
2731212650, 0
2731212674, 1
2731212722, 0
2731212768, 1
2731212866, 0
2731678771, 1
2731678845, 0
2731679011, 1
2731679037, 0
2731679203, 1
2731679301, 0
2731679347, 1
2731679373, 0
2731679395, 1
2731679421, 0
2731679443, 1
2731679469, 0
2731679491, 1
2731679685, 0
2731679710, 1
2731679757, 0
2731679803, 1
2731679901, 0
2732145854, 1
2732145928, 0
2732146094, 1
2732146120, 0
2732146286, 1
2732146384, 0
2732146430, 1
2732146480, 0
2732146526, 1
2732146552, 0
2732146574, 1
2732146600, 0
2732146601, 1
2732146768, 0
2732146793, 1
2732146840, 0
2732146886, 1
2732146984, 0
2732612986, 1
2732613059, 0
2732613226, 1
2732613251, 0
2732613418, 1
2732613516, 0
2732613562, 1
2732613588, 0
2732613634, 1
2732613684, 0
2732613706, 1
2732613731, 0
2732613732, 1
2732613900, 0
2732613924, 1
2732613972, 0
2732614018, 1
2732614116, 0
2733080021, 1
2733080095, 0
2733080261, 1
2733080287, 0
2733080453, 1
2733080551, 0
2733080597, 1
2733080623, 0
2733080645, 1
2733080719, 0
2733080741, 1
2733080935, 0
2733080960, 1
2733081007, 0
2733081053, 1
2733081151, 0
2733547104, 1
2733547178, 0
2733547344, 1
2733547370, 0
2733547536, 1
2733547634, 0
2733547680, 1
2733547730, 0
2733547752, 1
2733547802, 0
2733547824, 1
2733547850, 0
2733547851, 1
2733548018, 0
2733548043, 1
2733548090, 0
2733548137, 1
2733548234, 0
2734014236, 1
2734014309, 0
2734014476, 1
2734014501, 0
2734014668, 1
2734014766, 0
2734014812, 1
2734014838, 0
2734014860, 1
2734014886, 0
2734014908, 1
2734014934, 0
2734014956, 1
2734014981, 0
2734014982, 1
2734015150, 0
2734015174, 1
2734015222, 0
2734015268, 1
2734015366, 0
2734481271, 1
2734481345, 0
2734481511, 1
2734481537, 0
2734481703, 1
2734481801, 0
2734481847, 1
2734481897, 0
2734481943, 1
2734481969, 0
2734481991, 1
2734482185, 0
2734482210, 1
2734482257, 0
2734482303, 1
2734482401, 0
2734948354, 1
2734948428, 0
2734948594, 1
2734948620, 0
2734948786, 1
2734948884, 0
2734948930, 1
2734948956, 0
2734949002, 1
2734949052, 0
2734949074, 1
2734949100, 0
2734949101, 1
2734949268, 0
2734949293, 1
2734949340, 0
2734949387, 1
2734949484, 0
2735415486, 1
2735415559, 0
2735415726, 1
2735415751, 0
2735415918, 1
2735416016, 0
2735416062, 1
2735416088, 0
2735416110, 1
2735416184, 0
2735416206, 1
2735416231, 0
2735416232, 1
2735416400, 0
2735416424, 1
2735416472, 0
2735416518, 1
2735416616, 0
2735882521, 1
2735882595, 0
2735882761, 1
2735882787, 0
2735882953, 1
2735883051, 0
2735883097, 1
2735883147, 0
2735883169, 1
2735883219, 0
2735883241, 1
2735883435, 0
2735883460, 1
2735883507, 0
2735883553, 1
2735883651, 0
2736349604, 1
2736349678, 0
2736349844, 1
2736349870, 0
2736350036, 1
2736350134, 0
2736350180, 1
2736350206, 0
2736350228, 1
2736350254, 0
2736350276, 1
2736350302, 0
2736350324, 1
2736350350, 0
2736350351, 1
2736350518, 0
2736350543, 1
2736350590, 0
2736350637, 1
2736350734, 0
2736816736, 1
2736816809, 0
2736816976, 1
2736817002, 0
2736817168, 1
2736817266, 0
2736817312, 1
2736817362, 0
2736817408, 1
2736817434, 0
2736817456, 1
2736817481, 0
2736817482, 1
2736817650, 0
2736817674, 1
2736817722, 0
2736817768, 1
2736817866, 0
2737283771, 1
2737283845, 0
2737284011, 1
2737284037, 0
2737284203, 1
2737284301, 0
2737284347, 1
2737284373, 0
2737284419, 1
2737284469, 0
2737284491, 1
2737284685, 0
2737284710, 1
2737284757, 0
2737284803, 1
2737284901, 0
2737750854, 1
2737750928, 0
2737751094, 1
2737751120, 0
2737751286, 1
2737751384, 0
2737751430, 1
2737751456, 0
2737751478, 1
2737751552, 0
2737751574, 1
2737751600, 0
2737751601, 1
2737751768, 0
2737751793, 1
2737751840, 0
2737751886, 1
2737751984, 0
2738217986, 1
2738218059, 0
2738218226, 1
2738218251, 0
2738218418, 1
2738218516, 0
2738218562, 1
2738218612, 0
2738218634, 1
2738218684, 0
2738218706, 1
2738218731, 0
2738218732, 1
2738218900, 0
2738218924, 1
2738218972, 0
2738219018, 1
2738219116, 0
2738685021, 1
2738685095, 0
2738685261, 1
2738685287, 0
2738685453, 1
2738685551, 0
2738685597, 1
2738685623, 0
2738685645, 1
2738685671, 0
2738685693, 1
2738685719, 0
2738685741, 1
2738685935, 0
2738685960, 1
2738686007, 0
2738686053, 1
2738686151, 0
2739152104, 1
2739152178, 0
2739152344, 1
2739152370, 0
2739152536, 1
2739152634, 0
2739152680, 1
2739152730, 0
2739152776, 1
2739152802, 0
2739152824, 1
2739152850, 0
2739152851, 1
2739153018, 0
2739153043, 1
2739153090, 0
2739153136, 1
2739153234, 0
2739619212, 1
2739619285, 0
2739619452, 1
2739619477, 0
2739619644, 1
2739619742, 0
2739619788, 1
2739619814, 0
2739619860, 1
2739619910, 0
2739619932, 1
2739619957, 0
2739619958, 1
2739620126, 0
2739620150, 1
2739620198, 0
2739620244, 1
2739620342, 0
2740086271, 1
2740086345, 0
2740086511, 1
2740086537, 0
2740086703, 1
2740086801, 0
2740086847, 1
2740086873, 0
2740086895, 1
2740086969, 0
2740086991, 1
2740087185, 0
2740087210, 1
2740087257, 0
2740087303, 1
2740087401, 0
2740553402, 1
2740553476, 0
2740553642, 1
2740553668, 0
2740553834, 1
2740553932, 0
2740553978, 1
2740554028, 0
2740554050, 1
2740554100, 0
2740554122, 1
2740554148, 0
2740554149, 1
2740554316, 0
2740554341, 1
2740554388, 0
2740554435, 1
2740554532, 0
2741020438, 1
2741020511, 0
2741020678, 1
2741020704, 0
2741020870, 1
2741020968, 0
2741021014, 1
2741021040, 0
2741021062, 1
2741021088, 0
2741021110, 1
2741021136, 0
2741021158, 1
2741021183, 0
2741021184, 1
2741021352, 0
2741021376, 1
2741021424, 0
2741021470, 1
2741021568, 0
2741487521, 1
2741487595, 0
2741487761, 1
2741487787, 0
2741487953, 1
2741488051, 0
2741488097, 1
2741488147, 0
2741488193, 1
2741488219, 0
2741488241, 1
2741488435, 0
2741488460, 1
2741488507, 0
2741488553, 1
2741488651, 0
2741954604, 1
2741954678, 0
2741954844, 1
2741954870, 0
2741955036, 1
2741955134, 0
2741955180, 1
2741955206, 0
2741955252, 1
2741955302, 0
2741955324, 1
2741955350, 0
2741955351, 1
2741955518, 0
2741955543, 1
2741955590, 0
2741955636, 1
2741955734, 0
2742421736, 1
2742421809, 0
2742421976, 1
2742422001, 0
2742422168, 1
2742422266, 0
2742422312, 1
2742422338, 0
2742422360, 1
2742422434, 0
2742422456, 1
2742422481, 0
2742422482, 1
2742422650, 0
2742422674, 1
2742422722, 0
2742422768, 1
2742422866, 0
2742888771, 1
2742888845, 0
2742889011, 1
2742889037, 0
2742889203, 1
2742889301, 0
2742889347, 1
2742889397, 0
2742889419, 1
2742889469, 0
2742889491, 1
2742889685, 0
2742889710, 1
2742889757, 0
2742889803, 1
2742889901, 0
2743355854, 1
2743355928, 0
2743356094, 1
2743356120, 0
2743356286, 1
2743356384, 0
2743356430, 1
2743356456, 0
2743356478, 1
2743356504, 0
2743356526, 1
2743356552, 0
2743356574, 1
2743356600, 0
2743356601, 1
2743356768, 0
2743356793, 1
2743356840, 0
2743356886, 1
2743356984, 0
2743822986, 1
2743823059, 0
2743823226, 1
2743823251, 0
2743823418, 1
2743823516, 0
2743823562, 1
2743823612, 0
2743823658, 1
2743823684, 0
2743823706, 1
2743823731, 0
2743823732, 1
2743823900, 0
2743823924, 1
2743823972, 0
2743824018, 1
2743824116, 0
2744290021, 1
2744290095, 0
2744290261, 1
2744290287, 0
2744290453, 1
2744290551, 0
2744290597, 1
2744290623, 0
2744290669, 1
2744290719, 0
2744290741, 1
2744290935, 0
2744290960, 1
2744291007, 0
2744291053, 1
2744291151, 0
2744757104, 1
2744757178, 0
2744757344, 1
2744757370, 0
2744757536, 1
2744757634, 0
2744757680, 1
2744757706, 0
2744757728, 1
2744757802, 0
2744757824, 1
2744757850, 0
2744757851, 1
2744758018, 0
2744758043, 1
2744758090, 0
2744758136, 1
2744758234, 0
2745224236, 1
2745224309, 0
2745224476, 1
2745224502, 0
2745224668, 1
2745224766, 0
2745224812, 1
2745224862, 0
2745224884, 1
2745224934, 0
2745224956, 1
2745224981, 0
2745224982, 1
2745225150, 0
2745225174, 1
2745225222, 0
2745225268, 1
2745225366, 0
2745691271, 1
2745691345, 0
2745691511, 1
2745691537, 0
2745691703, 1
2745691801, 0
2745691847, 1
2745691873, 0
2745691895, 1
2745691921, 0
2745691943, 1
2745691969, 0
2745691991, 1
2745692185, 0
2745692210, 1
2745692257, 0
2745692303, 1
2745692401, 0
2746158354, 1
2746158428, 0
2746158594, 1
2746158620, 0
2746158786, 1
2746158884, 0
2746158930, 1
2746158980, 0
2746159026, 1
2746159052, 0
2746159074, 1
2746159100, 0
2746159101, 1
2746159268, 0
2746159293, 1
2746159340, 0
2746159386, 1
2746159484, 0
2746625462, 1
2746625535, 0
2746625702, 1
2746625727, 0
2746625894, 1
2746625992, 0
2746626038, 1
2746626064, 0
2746626110, 1
2746626160, 0
2746626182, 1
2746626207, 0
2746626208, 1
2746626376, 0
2746626400, 1
2746626448, 0
2746626494, 1
2746626592, 0
2747092521, 1
2747092595, 0
2747092761, 1
2747092787, 0
2747092953, 1
2747093051, 0
2747093097, 1
2747093123, 0
2747093145, 1
2747093219, 0
2747093241, 1
2747093435, 0
2747093460, 1
2747093507, 0
2747093553, 1
2747093651, 0
2747559652, 1
2747559726, 0
2747559892, 1
2747559918, 0
2747560084, 1
2747560182, 0
2747560228, 1
2747560278, 0
2747560300, 1
2747560350, 0
2747560372, 1
2747560398, 0
2747560399, 1
2747560566, 0
2747560591, 1
2747560638, 0
2747560685, 1
2747560782, 0
2748026688, 1
2748026761, 0
2748026928, 1
2748026953, 0
2748027120, 1
2748027218, 0
2748027264, 1
2748027290, 0
2748027312, 1
2748027338, 0
2748027360, 1
2748027386, 0
2748027408, 1
2748027433, 0
2748027434, 1
2748027602, 0
2748027626, 1
2748027674, 0
2748027720, 1
2748027818, 0
2748493771, 1
2748493845, 0
2748494011, 1
2748494037, 0
2748494203, 1
2748494301, 0
2748494347, 1
2748494397, 0
2748494443, 1
2748494469, 0
2748494491, 1
2748494685, 0
2748494710, 1
2748494757, 0
2748494803, 1
2748494901, 0
2748960854, 1
2748960928, 0
2748961094, 1
2748961120, 0
